time,page 
10,1112.535034611766 
20,1456.8758518948787 
30,1129.0453892662304 
40,1438.8323180777825 
50,1346.6179419712246 
60,1306.1306659182244 
70,1287.2969149287023 
80,1281.0885073207376 
90,1572.2286150486989 
100,1166.6853144067986 
110,1631.8134387375562 
120,1242.9485951744077 
130,993.5592004085935 
140,1408.97048389748 
150,830.6836062558885 
160,914.2177651887234 
170,1290.2934338385232 
180,920.0321349917476 
190,1444.3557727652944 
200,1286.3340153959705 
210,965.799805413598 
220,1138.4243202203838 
230,1271.6021839047273 
240,1071.370972124323 
250,1454.9582905364052 
260,1314.837568008883 
270,1337.253544067555 
280,844.669789414391 
290,1378.8914846291652 
300,1254.051596000934 
310,1050.620083383849 
320,1198.8414264932755 
330,1314.6757826176795 
340,769.8620950894268 
350,994.2454103327694 
360,1269.814462771506 
370,820.0006897715527 
380,1282.7491954807958 
390,878.6560818202213 
400,1233.909207800419 
410,936.6172043764943 
420,1397.1893956811841 
430,736.1209455793537 
440,1289.9746142041706 
450,903.9894484315529 
460,1538.5124815800598 
470,961.2624131480645 
480,1294.058413219739 
490,1366.910588444617 
500,1316.8829615629766 
510,1567.3121767261068 
520,957.8538453385938 
530,1339.847609096829 
540,915.1108003573465 
550,1381.139902727892 
560,1363.2795946650722 
570,1085.129126725171 
580,1278.302055846941 
590,908.4909108078007 
600,1789.8505936223803 
610,1373.9756660256342 
620,1979.6540900152834 
630,1131.4851791191318 
640,1500.8184463829411 
650,1925.723797795532 
660,1673.02140130582 
670,1199.4495812483613 
680,1204.4841823580266 
690,807.0872744640583 
700,1397.3566682958967 
710,867.5845846434713 
720,938.5869257518891 
730,1616.5443139146753 
740,990.685716001628 
750,1592.3444566894761 
760,1123.8155563315522 
770,1253.1009309368962 
780,1206.041717796495 
790,1450.7109100258353 
800,1168.7335946635924 
810,1340.8137610590547 
820,1162.8785482570445 
830,1315.2026074045173 
840,1066.2430447972376 
850,1565.5339711300835 
860,1291.0647650146966 
870,1249.7733508761467 
880,1478.0153039783445 
890,1372.5067619902345 
900,1469.7041524815268 
910,1294.4379073865061 
920,908.1734406497972 
930,1327.0451489201066 
940,1189.4883707602605 
950,1511.508945124899 
960,1030.8844796465253 
970,1417.6165460456707 
980,1552.71539282868 
990,1169.608519513256 
1000,1362.2861930320848 
1010,1084.7754335000825 
1020,1483.17321444093 
1030,1217.8391342657108 
1040,1421.6713481955235 
1050,1572.4424610207766 
1060,1061.4253209123656 
1070,1399.2405884122231 
1080,1638.8056325283655 
1090,1270.3825941424159 
1100,1030.4073336184917 
1110,1351.8994109978623 
1120,721.6772290096662 
1130,1344.0795372055343 
1140,1243.5996618248569 
1150,1538.9502854741543 
1160,981.4058254287588 
1170,1657.3529956672087 
1180,1485.1833605685372 
1190,1345.0437816348042 
1200,1416.4636971316168 
1210,1329.4942054484163 
1220,1208.0336780583214 
1230,1555.893578768944 
1240,1525.7445608776936 
1250,1469.526151082957 
1260,1787.94909243709 
1270,866.4366609567553 
1280,1521.3415847600843 
1290,880.3042105789817 
1300,1357.4477492605442 
1310,930.5048237489024 
1320,1456.4110174015568 
1330,1221.344555009025 
1340,1566.1030180933635 
1350,1476.8268962434672 
1360,1509.413193298251 
1370,1401.3376225613863 
1380,1537.374714883053 
1390,1508.3228112436057 
1400,1555.660704834445 
1410,1233.5324040419828 
1420,925.928442005301 
1430,1354.4290828694243 
1440,1313.4305146534134 
1450,1494.8326959527888 
1460,1475.6659861173755 
1470,1378.1873732883041 
1480,1183.9760466074842 
1490,1456.5431447165154 
1500,834.3522755604567 
1510,1400.3364897629115 
1520,1114.8409649567986 
1530,1358.2176729211892 
1540,1100.227069615932 
1549,1313.3379655724723 
