time,session 
10,923.7084198177865 
20,748.9580277924879 
30,2037.4403532358247 
40,1263.2081593367634 
50,711.8154798875416 
60,3313.1954759228142 
70,2661.615609164064 
80,1221.2901517054518 
90,1702.892276425147 
100,2422.4783624167885 
110,989.304097923903 
120,1113.154435623031 
130,2078.8852327917 
140,955.1781820394891 
150,716.9337478631726 
160,1058.8086597582371 
170,1138.2376823298669 
180,1693.9933763775148 
190,2933.6248774123846 
200,847.4137448229324 
210,1026.6181979443702 
220,2367.62559092002 
230,1058.753848200029 
240,923.7278483667404 
250,2399.8593589495977 
260,1594.4476863685613 
270,933.2823812616625 
280,716.8553870963732 
290,2752.107055356803 
300,1048.5620641862058 
310,2625.6833792613143 
320,2272.7854979007466 
330,994.4387761868295 
340,682.7961595164402 
350,1039.5076206002475 
360,627.1648321552475 
370,730.4231162783277 
380,1035.664755505738 
390,740.3299839400225 
400,1384.20312322657 
410,670.206290426547 
420,613.3789381530033 
430,917.0548259487953 
440,809.347679991973 
450,887.3810997906015 
460,2049.8188254323004 
470,812.7802289983443 
480,2547.3187841242643 
490,789.5285428045667 
500,2760.7070075397805 
510,2854.0432329156 
520,2387.712731277748 
530,689.9145883387025 
540,875.4794409495817 
550,1035.4944471639797 
560,2790.778340559372 
570,1214.259113731981 
580,926.289489880921 
590,650.5827315199542 
600,3068.9044781682355 
610,2754.2066663500855 
620,2517.8970515119813 
630,2453.361718473552 
640,975.6970594598934 
650,3014.995218178792 
660,4039.494462731741 
670,3173.1058915024487 
680,948.9521570193017 
690,802.9008241824139 
700,954.9446983622237 
710,737.7704491265482 
720,953.9948042846422 
730,3705.6092273476947 
740,924.1822947414108 
750,2966.992756904857 
760,582.6835328737759 
770,1886.9440142173823 
780,3415.0777477903544 
790,734.4559370512194 
800,768.4690750737064 
810,2588.1025014510597 
820,3037.4404889472344 
830,980.5629883520809 
840,269.33423259892345 
850,2688.7195493797017 
860,1088.2585885208057 
870,2681.3782070900684 
880,1782.371399346798 
890,1886.914769555622 
900,1708.191641892511 
910,1316.5413673328487 
920,2169.554689166163 
930,776.4085186666983 
940,2070.115234125529 
950,2161.1514052220114 
960,2922.989757832332 
970,2430.013950548833 
980,1336.290197813127 
990,864.5409189351119 
1000,1007.3915626865289 
1010,682.4453110965507 
1020,2772.9729927221415 
1030,494.7529789374572 
1040,3106.3288571666817 
1050,2025.5852199898713 
1060,922.8481643548449 
1070,634.3883869301565 
1080,2839.5129278338163 
1090,823.8300479521579 
1100,724.7787920909186 
1110,755.0888467283977 
1120,701.1472436490455 
1130,742.4549888834216 
1140,816.0108441467529 
1150,1609.291275156939 
1160,604.5754684659304 
1170,2240.2859818450656 
1180,3735.653872807378 
1190,2805.2319498014367 
1200,2118.261569547304 
1210,1067.6995487947747 
1220,476.9279986715749 
1230,3029.1800716450402 
1240,495.30120047774574 
1250,3552.41542457909 
1260,3135.228766230574 
1270,475.9235211389948 
1280,2571.380920700953 
1290,1871.8197183969357 
1300,759.0167138999836 
1310,590.97024369935 
1320,473.8644668106056 
1330,701.7385349856675 
1340,2963.307328129143 
1350,2223.067016733436 
1360,3035.4040823376254 
1370,3577.37747665574 
1380,672.7374721546146 
1390,2438.960624270791 
1400,3109.086255625763 
1410,1450.407918878986 
1420,895.550256132127 
1430,741.3558686252898 
1440,2787.104553671574 
1450,3109.8283380471594 
1460,2120.09299389646 
1470,1310.165158424653 
1480,674.3730160157966 
1490,833.112256336803 
1500,453.9108836159675 
1510,2110.0579002193936 
1520,2089.118161557182 
1530,760.938671098909 
1540,1953.4389990397356 
1549,2212.2700265758267 
