time,session 
10,10071.33203125 
20,12074.779052734375 
30,16842.076904296875 
40,16842.076904296875 
50,16842.076904296875 
60,16842.076904296875 
70,16842.076904296875 
80,16842.076904296875 
90,16967.513916015625 
100,16967.513916015625 
110,16967.513916015625 
120,16967.513916015625 
130,17764.85986328125 
140,17764.85986328125 
150,17764.85986328125 
160,17764.85986328125 
170,17764.85986328125 
180,17764.85986328125 
190,17764.85986328125 
200,17764.85986328125 
210,17764.85986328125 
220,17764.85986328125 
230,17764.85986328125 
240,17764.85986328125 
250,17764.85986328125 
260,17764.85986328125 
270,17764.85986328125 
280,17764.85986328125 
290,17764.85986328125 
300,17764.85986328125 
310,17764.85986328125 
320,17764.85986328125 
330,17764.85986328125 
340,19037.735107421875 
350,24383.61083984375 
360,24383.61083984375 
370,24383.61083984375 
380,24383.61083984375 
390,24383.61083984375 
400,24383.61083984375 
410,24383.61083984375 
420,24383.61083984375 
430,24383.61083984375 
440,24383.61083984375 
450,24383.61083984375 
460,24383.61083984375 
470,24383.61083984375 
480,24383.61083984375 
490,24383.61083984375 
500,24383.61083984375 
510,24383.61083984375 
520,24383.61083984375 
530,24383.61083984375 
540,24383.61083984375 
550,24383.61083984375 
560,24383.61083984375 
570,24383.61083984375 
580,24383.61083984375 
590,24383.61083984375 
600,24383.61083984375 
610,24383.61083984375 
620,24383.61083984375 
630,24383.61083984375 
640,24383.61083984375 
650,24383.61083984375 
660,24383.61083984375 
670,24383.61083984375 
680,24383.61083984375 
690,24383.61083984375 
700,24383.61083984375 
710,24383.61083984375 
720,24383.61083984375 
730,24383.61083984375 
740,24383.61083984375 
750,24383.61083984375 
760,24383.61083984375 
770,24383.61083984375 
780,24383.61083984375 
790,24383.61083984375 
800,24383.61083984375 
810,24383.61083984375 
820,24383.61083984375 
830,24383.61083984375 
840,24383.61083984375 
850,24383.61083984375 
860,24383.61083984375 
870,24383.61083984375 
880,24383.61083984375 
890,24383.61083984375 
900,24383.61083984375 
910,24383.61083984375 
920,24383.61083984375 
930,24383.61083984375 
940,24383.61083984375 
950,24383.61083984375 
960,24383.61083984375 
970,24383.61083984375 
980,24383.61083984375 
990,24383.61083984375 
1000,24383.61083984375 
1010,24383.61083984375 
1020,24383.61083984375 
1030,24383.61083984375 
1040,24383.61083984375 
1050,24383.61083984375 
1060,24383.61083984375 
1070,24383.61083984375 
1080,24383.61083984375 
1090,24383.61083984375 
1100,24383.61083984375 
1110,24383.61083984375 
1120,24383.61083984375 
1130,24383.61083984375 
1140,24383.61083984375 
1150,24383.61083984375 
1160,24383.61083984375 
1170,24383.61083984375 
1180,24383.61083984375 
