time,connect,request 
10,764.1359786085549,1409.9926961644953 
20,730.6754321358454,1076.4556649578205 
30,811.70523075945,842.0343662473384 
40,603.3471649464284,1518.208236432753 
50,634.572573450218,822.3800543063904 
60,700.7947567824519,1320.8667981247324 
70,656.5695601504441,1045.5338338529782 
80,702.6735087236246,1467.3567931638156 
90,465.66054056373247,1118.388691506915 
100,1235.253103026989,1480.1171110317312 
110,622.4282733804542,1083.335846367326 
120,1145.9975577225164,1867.2278819522671 
130,968.2579242970863,1438.8975675267632 
140,984.1729880920517,973.5442009251587 
150,722.8660342164334,1372.4831498044323 
160,980.8827209475468,909.3078727281664 
170,697.9319002112932,1793.535804894742 
180,878.6962498142325,1353.4484409993047 
190,700.5770913139648,1658.3056362185698 
200,1048.3510818893567,1011.953218135307 
210,920.6021939259206,1051.13177342697 
220,678.389481890355,1398.3023406159696 
230,968.597402134728,1399.3809651739778 
240,564.6758501384387,1061.157342322258 
250,819.4371867528092,1192.8022734014512 
260,451.6505550066861,1065.6293112429619 
270,776.00259511868,1121.994623328098 
280,903.4422900203566,1373.5739050551783 
290,591.4545018063739,1155.072684871034 
300,726.668142188689,1243.0719283172687 
310,548.0679839517544,1107.5502691427157 
320,740.3269499137875,1369.1104604441969 
330,499.9806434765096,1054.7619858192625 
340,1165.42412016842,2170.725948165863 
350,1325.2703999768119,1471.7450353591469 
360,907.7608953914824,980.7588071980259 
370,623.4723908425021,1313.6206242736932 
380,804.8630685371437,1250.2397008168712 
390,627.5971470054076,1280.6365371840282 
400,674.4750518411879,1568.6459106587663 
410,499.6856925164016,1311.768534275448 
420,627.467169265183,1348.8269478772906 
430,632.9408952537163,831.2728576866859 
440,685.4468440407243,1372.6711676542002 
450,788.1203427720166,1134.85612051267 
460,437.63171426839443,1516.6452299511545 
470,765.4341658753875,1187.2909351347246 
480,691.8904881538949,1549.0604606190195 
490,679.1358493065211,1448.3873661348944 
500,675.4333494088119,1175.3627778902926 
510,800.4670237592734,963.28326315215 
520,681.4651516430828,1702.69342315146 
530,827.9113948872875,1055.2694228370106 
540,560.0903546868002,1343.998286192237 
550,611.8864934530689,1838.221684348283 
560,771.5351808670101,1355.4893872622067 
570,901.5385380910208,1553.3169910004979 
580,745.1722303801832,871.9109945026056 
590,687.6122956380127,1480.8778546473652 
600,420.73170340055145,1008.6971635507443 
610,1177.6383440191742,1584.7462281370576 
620,426.53549450331747,1039.593729907243 
630,891.9775436763578,1470.5015327312965 
640,791.9260323350934,870.7331297711178 
650,840.069030822002,1522.4668271819137 
660,768.2670391500375,1027.1451679826503 
670,747.7181772866735,1214.7196165433481 
680,718.564662424692,980.5356859560341 
690,559.1656891869056,1686.8201109580011 
700,823.3255874924347,1617.1907485075803 
710,954.9044483021281,1324.1023227606968 
720,766.7907940635214,1503.7843257127624 
730,881.9844057442231,975.7294265697092 
740,863.9446927853995,1480.6815911804408 
750,763.815651522446,941.4992915990376 
760,738.2621848974088,1440.0744961754287 
770,615.1105443273349,999.3992510514971 
780,850.9838056348784,1471.9371608107806 
790,801.8619352071112,1369.5177592901043 
800,450.8966213560389,954.9614981947935 
810,854.5730670747423,1628.1560663117016 
820,955.9849013969646,1402.239170296942 
830,754.8964009464795,1491.550577092193 
840,663.4688155623263,1005.5042644364537 
850,845.2905282365065,1504.8819959438936 
860,734.9593660315829,1255.8868098252676 
870,949.2028577983893,1454.4392929138824 
880,765.1717133967041,1095.588873881589 
890,1139.1816129494957,1367.388799601615 
900,782.9931603106523,1221.8042353827104 
910,485.86326644231843,990.0206664679565 
920,609.0139899736669,1999.3783731825743 
930,1027.3582810226799,1338.663061542164 
940,678.7612223898142,1708.6044700567193 
950,974.6888194780872,1020.300609009657 
960,788.6650201390482,1331.1013192645107 
970,719.0480167049808,830.5036217639116 
980,723.9235482037287,1321.7429087337107 
990,537.4126692569018,944.3850233834136 
1000,652.7076683042748,1401.7930995434585 
1010,1102.6957565390812,1552.3838623794115 
1020,725.8404912842233,1568.5652697944395 
1030,637.4245927527795,1087.9695917618653 
1040,676.4793902687435,1494.5905228030144 
1050,676.186754425107,948.8863349421316 
1060,1065.828939524745,1370.9957551316265 
1070,646.0733633068648,816.1225242126557 
1080,768.5103008942214,1314.1941606188648 
1090,1162.1274257038986,1648.8054611225127 
1100,931.6155459899381,1283.2069488526668 
1110,904.0968481585912,1356.7585173176942 
1120,1175.9398261977165,1170.373193325337 
1130,683.2763593791383,1621.8978932067791 
1140,719.7132554136869,1046.7079253377744 
1150,659.6206726863566,1609.3660725790523 
1160,731.6342900055716,883.0037799037967 
1170,960.9349758463579,1478.9119185539714 
1180,1524.8422149603277,1480.0279486406912 
