time,200 
10,80 
20,122 
30,84 
40,77 
50,120 
60,75 
70,78 
80,114 
90,99 
100,126 
110,70 
120,142.6 
130,440.4 
140,415 
150,674 
160,362 
170,420 
180,570 
190,458 
200,550.7 
210,511.3 
220,456 
230,591 
240,420 
250,305 
260,147 
270,213.4 
280,207.6 
290,169 
300,249 
310,154 
320,254 
330,180 
340,154 
350,245 
360,166 
364,35 
