time,session 
10,8 
20,12.2 
30,8.4 
40,7.7 
50,12 
60,7.5 
70,9.6 
80,9.6 
90,9.9 
100,12.6 
110,7 
120,14.7 
130,43.6 
140,41.5 
150,67.4 
160,36.2 
170,42 
180,57 
190,45.8 
200,41.2 
210,65 
220,45.6 
230,59.1 
240,42 
250,30.5 
260,14.7 
270,16.1 
280,26 
290,16.9 
300,24.9 
310,15.4 
320,25.4 
330,18 
340,15.4 
350,24.5 
360,16.6 
364,3.5 
