time,200 
10,800 
20,2020 
30,2860 
40,3630 
50,4830 
60,5580 
70,6360 
80,7500 
90,8490 
100,9750 
110,10450 
120,11876 
130,16280 
140,20430 
150,27170 
160,30790 
170,34990 
180,40690 
190,45270 
200,50777 
210,55890 
220,60450 
230,66360 
240,70560 
250,73610 
260,75080 
270,77214 
280,79290 
290,80980 
300,83470 
310,85010 
320,87550 
330,89350 
340,90890 
350,93340 
360,95000 
364,95350 
