time,page 
10,3.04296875 
20,3.04296875 
30,1.970947265625 
40,1.970947265625 
50,1.970947265625 
60,1.961181640625 
70,1.961181640625 
80,1.961181640625 
90,1.961181640625 
100,1.961181640625 
110,1.961181640625 
120,1.961181640625 
130,1.961181640625 
140,1.961181640625 
150,1.961181640625 
160,1.961181640625 
170,1.961181640625 
180,1.961181640625 
190,1.961181640625 
200,1.961181640625 
210,1.961181640625 
220,1.961181640625 
230,1.961181640625 
240,1.961181640625 
250,1.961181640625 
260,1.961181640625 
270,1.961181640625 
280,1.961181640625 
290,1.961181640625 
300,1.961181640625 
310,1.961181640625 
320,1.961181640625 
330,1.961181640625 
340,1.961181640625 
350,1.961181640625 
360,0.7978515625 
364,0.7978515625 
